Tipus_bus,Tipus_dia,Direccio,Parada_sortida,Hora_sortida,Parada_arribada,Hora_arribada,Id_viatge_dia,LatLong_sortida,Nota mapa parada sortida
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,06:22,BCN - Zona Universitària,07:15,7,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,06:22,BCN - Palau Reial,07:17,7,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,06:22,BCN - Maria Cristina,07:19,7,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,06:22,BCN - Pl. Francesc Macià,07:22,7,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,06:22,BCN - Muntaner - Còrsega,07:25,7,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,ST. V. CASTELLET - Plaça del Pi,06:22,"BCN - Gran Via de les Corts, 612",07:30,7,"41.6654091, 1.8606937",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),06:33,OLESA - Rotonda Els Closos,06:45,7,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),06:33,OLESA - Pl. Catalunya,06:47,7,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),06:33,BCN - Zona Universitària,07:15,7,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),06:33,BCN - Palau Reial,07:17,7,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),06:33,BCN - Maria Cristina,07:19,7,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),06:33,BCN - Pl. Francesc Macià,07:22,7,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),06:33,BCN - Muntaner - Còrsega,07:25,7,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),06:33,"BCN - Gran Via de les Corts, 612",07:30,7,"41.610904, 1.8452607",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,06:35,OLESA - Rotonda Els Closos,06:45,7,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,06:35,OLESA - Pl. Catalunya,06:47,7,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,06:35,BCN - Zona Universitària,07:15,7,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,06:35,BCN - Palau Reial,07:17,7,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,06:35,BCN - Maria Cristina,07:19,7,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,06:35,BCN - Pl. Francesc Macià,07:22,7,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,06:35,BCN - Muntaner - Còrsega,07:25,7,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,06:35,"BCN - Gran Via de les Corts, 612",07:30,7,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,06:45,BCN - Zona Universitària,07:15,7,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,06:45,BCN - Palau Reial,07:17,7,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,06:45,BCN - Maria Cristina,07:19,7,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,06:45,BCN - Pl. Francesc Macià,07:22,7,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,06:45,BCN - Muntaner - Còrsega,07:25,7,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,06:45,"BCN - Gran Via de les Corts, 612",07:30,7,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,06:47,BCN - Zona Universitària,07:15,7,"41.5423827, 1.8924025",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,06:47,BCN - Palau Reial,07:17,7,"41.5423827, 1.8924025",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,06:47,BCN - Maria Cristina,07:19,7,"41.5423827, 1.8924025",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,06:47,BCN - Pl. Francesc Macià,07:22,7,"41.5423827, 1.8924025",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,06:47,BCN - Muntaner - Còrsega,07:25,7,"41.5423827, 1.8924025",Anada a BCN
,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,06:47,"BCN - Gran Via de les Corts, 612",07:30,7,"41.5423827, 1.8924025",Anada a BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:15,BCN - Zona Universitària,07:25,8,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:15,BCN - Palau Reial,07:27,8,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:15,BCN - Maria Cristina,07:29,8,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:15,BCN - Pl. Francesc Macià,07:32,8,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:15,BCN - Muntaner - Còrsega,07:35,8,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:15,"BCN - Gran Via de les Corts, 612",07:40,8,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:22,BCN - Zona Universitària,07:25,8,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:22,BCN - Palau Reial,07:27,8,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:22,BCN - Maria Cristina,07:29,8,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:22,BCN - Pl. Francesc Macià,07:32,8,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:22,BCN - Muntaner - Còrsega,07:35,8,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:22,"BCN - Gran Via de les Corts, 612",07:40,8,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:15,BCN - Zona Universitària,07:25,9,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:15,BCN - Palau Reial,07:27,9,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:15,BCN - Maria Cristina,07:29,9,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:22,BCN - Zona Universitària,07:25,9,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:22,BCN - Palau Reial,07:27,9,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:22,BCN - Maria Cristina,07:29,9,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:30,BCN - Zona Universitària,07:51,10,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:30,BCN - Palau Reial,07:53,10,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:30,BCN - Maria Cristina,07:55,10,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:37,BCN - Zona Universitària,07:51,10,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:37,BCN - Palau Reial,07:53,10,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:37,BCN - Maria Cristina,07:55,10,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:30,BCN - Zona Universitària,07:45,11,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:30,BCN - Palau Reial,07:47,11,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:30,BCN - Maria Cristina,07:49,11,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:30,BCN - Pl. Francesc Macià,07:52,11,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:30,BCN - Muntaner - Còrsega,07:55,11,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:30,"BCN - Gran Via de les Corts, 612",08:00,11,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:37,BCN - Zona Universitària,07:45,11,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:37,BCN - Palau Reial,07:47,11,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:37,BCN - Maria Cristina,07:49,11,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:37,BCN - Pl. Francesc Macià,07:52,11,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:37,BCN - Muntaner - Còrsega,07:55,11,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:37,"BCN - Gran Via de les Corts, 612",08:00,11,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:40,BCN - Zona Universitària,07:41,12,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:40,BCN - Palau Reial,07:43,12,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:40,BCN - Maria Cristina,07:45,12,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:47,BCN - Zona Universitària,07:41,12,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:47,BCN - Palau Reial,07:43,12,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:47,BCN - Maria Cristina,07:45,12,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,06:45,BCN - Zona Universitària,07:36,13,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,06:45,BCN - Palau Reial,07:38,13,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,06:45,BCN - Maria Cristina,07:40,13,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,06:47,BCN - Zona Universitària,07:36,13,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,06:47,BCN - Palau Reial,07:38,13,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,06:47,BCN - Maria Cristina,07:40,13,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),06:50,OLESA - Rotonda Els Closos,07:02,14,"41.610904, 1.8452607",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),06:50,OLESA - Pl. Catalunya,07:04,14,"41.610904, 1.8452607",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),06:50,BCN - Zona Universitària,07:56,14,"41.610904, 1.8452607",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),06:50,BCN - Palau Reial,07:58,14,"41.610904, 1.8452607",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Parc de l'Alvèrnia (La Puntual),06:50,BCN - Maria Cristina,08:00,14,"41.610904, 1.8452607",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,06:52,OLESA - Rotonda Els Closos,07:02,14,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,06:52,OLESA - Pl. Catalunya,07:04,14,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,06:52,BCN - Zona Universitària,07:56,14,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,06:52,BCN - Palau Reial,07:58,14,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MONISTROL - Can Gomis,06:52,BCN - Maria Cristina,08:00,14,"41.5940235, 1.8522348",Approx. Anada a BCN (no ve marcada tornada BCN)
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,07:02,BCN - Zona Universitària,07:56,14,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,07:02,BCN - Palau Reial,07:58,14,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Rotonda Els Closos,07:02,BCN - Maria Cristina,08:00,14,"41.5434509, 1.887047",Anada a BCN i Tornada BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,07:04,BCN - Zona Universitària,07:56,14,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,07:04,BCN - Palau Reial,07:58,14,"41.5423827, 1.8924025",Anada a BCN
e23,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,OLESA - Pl. Catalunya,07:04,BCN - Maria Cristina,08:00,14,"41.5423827, 1.8924025",Anada a BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:50,BCN - Zona Universitària,08:05,15,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:50,BCN - Palau Reial,08:07,15,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:50,BCN - Maria Cristina,08:09,15,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:50,BCN - Pl. Francesc Macià,08:12,15,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:50,BCN - Muntaner - Còrsega,08:15,15,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Estació d'autobusos,06:50,"BCN - Gran Via de les Corts, 612",08:20,15,"41.7318454, 1.8322115",Anada a BCN i Tornada BCN
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:57,BCN - Zona Universitària,08:05,15,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:57,BCN - Palau Reial,08:07,15,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
e22,"Dilluns a divendres feiners, excepte agost",Manresa - Barcelona,MANRESA - Plaça Valldaura,06:57,BCN - Maria Cristina,08:09,15,"41.7239402, 1.8215267",Anada a BCN (no ve marcada tornada BCN)
